Num.,polymer name,m1,c1,m2,c2,Size_pred,PDI_pred,EE_pred,NDI-Size_pred,NDI-PDI_pred,NDI-EE_pred,Deff_pred,logTE_pred
7708,,PPG,716,PEG,89,257.0,0.5585000000000002,10.400000000000006,1.0250378958350002,1.198873157138649,0.5048915147781372,0.16047154366970062,4.630902216791084
7709,,PPG,189,PEG,649,77.5,0.08080000000000002,11.700000000000003,1.1326881206600001,2.450204415623369,1.0055807828903198,0.5797597169876099,5.832329198364503
7710,,PPG,643,PEG,289,125.0,0.2502999999999999,84.2,1.1874315599149998,1.501748604885789,0.7974821925163269,0.26154354214668274,5.579835375407173
7711,,PPG,901,PEG,29,125.0,0.4337000000000001,93.3,1.127595792305,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66557474725825
7712,,PPG,256,PEG,138,125.0,0.19619999999999996,84.2,1.19885122052,1.5480166034840157,0.7927521467208862,0.2583998143672943,5.586836435332173
7713,,PPG,745,PEG,507,125.0,0.2367999999999999,84.2,1.06275667852,1.2692250212496816,0.8505036234855652,0.3604162633419037,5.659946930530837
7714,,PPG,333,PEG,320,87.5,0.0628,84.2,1.0884286776849998,1.2347387162422598,0.9373915195465088,0.5409954786300659,6.03899735920778
7715,,PPG,816,PEG,904,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5417355895042419,5.947699287791352
7716,,PPG,211,PEG,786,76.0,0.08629999999999999,11.700000000000003,1.1460245473450001,2.328199554548067,0.9281814694404602,0.6009584665298462,5.835473260264504
7717,,PPG,632,PEG,72,109.0,0.42669999999999997,10.400000000000006,1.204820530275,1.2829440890039585,0.5046201944351196,0.19382864236831665,4.655095350343584
7718,,PPG,963,PEG,662,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
7719,,PPG,845,PEG,103,109.0,0.43169999999999986,10.400000000000006,1.20352158941,1.2829440890039585,0.5048915147781372,0.16021192073822021,4.642803351418584
7720,,PPG,950,PEG,396,125.0,0.2581999999999999,84.2,1.1740217435249998,1.5025201161097477,0.8044216632843018,0.26154354214668274,5.579835375407173
7721,,PPG,615,PEG,180,125.0,0.3343999999999999,33.6,1.0260935832350004,1.4578657739825547,0.8044216632843018,0.26154354214668274,5.546612519202287
7722,,PPG,761,PEG,851,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
7723,,PPG,92,PEG,932,80.61538461538461,0.0807,85.7,1.0972800709850004,2.4214657653246694,0.855320155620575,0.37973007559776306,5.871270309392855
7724,,PPG,720,PEG,112,396.0,0.4341999999999997,48.099999999999994,1.0381018900400003,1.238369751151643,0.638333261013031,0.17833127081394196,4.650404951937084
7725,,PPG,585,PEG,284,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
7726,,PPG,416,PEG,486,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.5538162589073181,5.947699287791352
7727,,PPG,131,PEG,337,77.5,0.06029999999999999,88.5,1.138068558875,2.441193242222147,0.9340671896934509,0.5800368785858154,5.939788644741888
7728,,PPG,715,PEG,751,77.5,0.0847,84.2,1.1003802599349999,1.4092578436663468,0.9373915195465088,0.5416015386581421,5.9927779325004
7729,,PPG,348,PEG,666,77.5,0.0783,88.5,1.15141302964,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.920213518421059
7730,,PPG,679,PEG,15,125.0,0.42880000000000007,93.3,1.1263197405999998,1.7997689235422576,0.5046201944351196,0.20400503277778625,4.66557474725825
7731,,PPG,811,PEG,629,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9424911737442017,0.4742201566696167,5.733559868699071
7732,,PPG,319,PEG,151,125.0,0.20209999999999995,84.2,1.1954490087699998,1.5122109141139142,0.7974821925163269,0.26154354214668274,5.5824764445921735
7733,,PPG,19,PEG,450,74.75,0.08399999999999991,93.5,1.158740075455,2.2407029348819947,0.8549312949180603,0.3562420606613159,5.813761537700131
7734,,PPG,169,PEG,177,77.5,0.06310000000000003,84.2,1.0677269865449999,1.4179755718651565,0.945755660533905,0.5235108733177185,6.065470763773453
7735,,PPG,826,PEG,648,357.0,0.24599999999999989,84.2,1.078178708435,1.0886543854912738,0.9490861296653748,0.4742201566696167,5.733559868699071
7736,,PPG,56,PEG,418,80.61538461538461,0.060999999999999985,88.5,1.0816329056300003,2.2959142048526155,0.8571379780769348,0.3924542963504791,5.911263757296141
7737,,PPG,521,PEG,763,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
7738,,PPG,56,PEG,119,77.5,0.10060000000000005,88.5,1.0722321043199998,2.1058332279423513,0.9598746299743652,0.42013993859291077,5.9601026484878705
7739,,PPG,780,PEG,880,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
7740,,PPG,664,PEG,925,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.857215602595615
7741,,PPG,80,PEG,966,80.61538461538461,0.0807,85.7,1.0972800709850004,2.4214657653246694,0.855320155620575,0.37973007559776306,5.871270309392855
7742,,PPG,929,PEG,660,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
7743,,PPG,732,PEG,62,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19481678307056427,4.655095350343584
7744,,PPG,481,PEG,383,357.0,0.24599999999999989,84.2,1.078178708435,1.090141428569774,0.9480200409889221,0.4745093286037445,5.733559868699071
7745,,PPG,522,PEG,61,109.0,0.4149999999999999,10.400000000000006,1.204694175385,1.3110895269018035,0.5046201944351196,0.19382864236831665,4.655095350343584
7746,,PPG,643,PEG,432,125.0,0.2324999999999999,84.2,1.0827739355750001,1.3106533836341665,0.8505036234855652,0.3604162633419037,5.638744836565726
7747,,PPG,782,PEG,387,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
7748,,PPG,821,PEG,21,125.0,0.4337000000000001,93.3,1.1263197405999998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66557474725825
7749,,PPG,810,PEG,559,125.0,0.2367999999999999,84.2,1.0634903419150001,1.2692250212496816,0.8505036234855652,0.36596816778182983,5.659946930530837
7750,,PPG,974,PEG,285,125.0,0.3343999999999999,33.6,1.0260935832350004,1.4578657739825547,0.8044216632843018,0.26154354214668274,5.546612519202287
7751,,PPG,797,PEG,988,77.5,0.08549999999999999,84.2,1.098283538685,1.409956994631071,0.9321917295455933,0.5647895932197571,5.950106043861352
7752,,PPG,351,PEG,939,77.5,0.07819999999999999,88.5,1.136254702315,2.496700487737343,0.9340671896934509,0.5774606466293335,5.938051041635781
7753,,PPG,949,PEG,755,357.0,0.24599999999999989,84.2,1.078178708435,1.090141428569774,0.9480200409889221,0.4745093286037445,5.733559868699071
7754,,PPG,779,PEG,244,125.0,0.33129999999999993,33.6,1.0296186837750003,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
7755,,PPG,927,PEG,457,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
7756,,PPG,194,PEG,259,77.5,0.07569999999999999,84.2,1.1049794149449998,1.4546243257693496,0.9246906042098999,0.4897903800010681,5.950247195150963
7757,,PPG,155,PEG,572,76.0,0.0691,11.700000000000003,1.1460245473450001,2.328199554548067,0.9281814694404602,0.6009584665298462,5.836916844274003
7758,,PPG,400,PEG,463,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
7759,,PPG,646,PEG,610,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
7760,,PPG,566,PEG,927,77.5,0.0783,88.5,1.15626836507,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
7761,,PPG,250,PEG,738,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
7762,,PPG,915,PEG,392,125.0,0.2502999999999999,84.2,1.183262631695,1.5019094351247477,0.8044216632843018,0.26154354214668274,5.579835375407173
7763,,PPG,481,PEG,808,77.5,0.0783,88.5,1.15666105782,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.920213518421059
7764,,PPG,892,PEG,8,125.0,0.4297000000000001,93.3,1.1244043394749998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66141206783075
7765,,PPG,974,PEG,512,125.0,0.24099999999999985,84.2,1.1918343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
7766,,PPG,158,PEG,79,125.0,0.19549999999999998,84.2,1.18267107951,1.5492678783037883,0.7863231897354126,0.23648321628570557,5.577102773246658
7767,,PPG,640,PEG,767,77.5,0.0849,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
7768,,PPG,522,PEG,17,125.0,0.41480000000000006,93.3,1.127687140495,1.7997689235422576,0.5046201944351196,0.20400503277778625,4.66557474725825
7769,,PPG,468,PEG,525,77.5,0.0865,84.2,1.099606073685,1.4197792021062634,0.9345209002494812,0.539495587348938,5.947699287791352
7770,,PPG,900,PEG,975,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5416015386581421,5.947699287791352
7771,,PPG,200,PEG,580,77.5,0.06029999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.9377544562990305
7772,,PPG,929,PEG,282,125.0,0.33129999999999993,33.6,1.0260935832350004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
7773,,PPG,912,PEG,114,257.0,0.5585000000000002,10.400000000000006,1.0250378958350002,1.198873157138649,0.5048915147781372,0.16021192073822021,4.630902216791084
7774,,PPG,952,PEG,446,125.0,0.24689999999999987,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.5824764445921735
7775,,PPG,98,PEG,397,96.0,0.06319999999999996,92.6,1.15442032305,2.272210585756395,0.9281814694404602,0.6165409684181213,5.937458335154531
7776,,PPG,173,PEG,763,96.0,0.08599999999999994,92.6,1.172775992245,2.3523222520070335,0.8717961311340332,0.672348141670227,5.928565293651924
7777,,PPG,70,PEG,339,82.33333333333334,0.05889999999999998,91.5,1.0400269512800002,2.2638546370244907,0.8898258209228516,0.6264382004737854,6.073212270709238
7778,,PPG,682,PEG,849,77.5,0.08549999999999999,84.2,1.098283538685,1.409956994631071,0.9321917295455933,0.5647895932197571,5.950106043861352
7779,,PPG,596,PEG,49,109.0,0.4282999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19481678307056427,4.655095350343584
7780,,PPG,481,PEG,744,77.5,0.07849999999999999,88.5,1.154904757245,3.191208967434101,0.9322034120559692,0.5508102178573608,5.920213518421059
7781,,PPG,33,PEG,318,80.61538461538461,0.05410000000000002,88.5,1.0375745069350004,2.2836404108507566,0.8644763827323914,0.3474379777908325,5.994282293423222
7782,,PPG,365,PEG,919,77.5,0.07819999999999999,88.5,1.136002693175,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940085230078638
7783,,PPG,482,PEG,779,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
7784,,PPG,583,PEG,24,125.0,0.42900000000000005,93.3,1.13044814027,1.6537370810057026,0.5046201944351196,0.20400503277778625,4.66886017757825
7785,,PPG,790,PEG,220,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
7786,,PPG,165,PEG,571,77.5,0.06340000000000003,11.700000000000003,1.1326881206600001,2.450204415623369,1.0055807828903198,0.5723193883895874,5.835579124189753
7787,,PPG,477,PEG,568,77.5,0.0849,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
7788,,PPG,431,PEG,418,87.5,0.08049999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
7789,,PPG,485,PEG,430,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
7790,,PPG,985,PEG,82,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19455716013908386,4.655095350343584
7791,,PPG,388,PEG,621,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
7792,,PPG,930,PEG,671,125.0,0.2367999999999999,84.2,1.06233244718,1.2588638919498902,0.8505036234855652,0.36596816778182983,5.659946930530837
7793,,PPG,272,PEG,697,77.5,0.07819999999999999,88.5,1.136002693175,2.496700487737343,0.9340671896934509,0.5774606466293335,5.940085230078638
7794,,PPG,146,PEG,569,96.0,0.06229999999999998,92.6,1.1559204409200001,2.397735447487496,0.9281814694404602,0.6165409684181213,5.937458335154531
7795,,PPG,838,PEG,859,87.5,0.08049999999999999,84.2,1.0904534463399997,1.2846158326190236,0.9373915195465088,0.5416015386581421,6.0410320623757805
7796,,PPG,402,PEG,22,125.0,0.40690000000000004,93.3,1.1324173708499998,1.6652914664329486,0.5046201944351196,0.20400503277778625,4.66886017757825
7797,,PPG,550,PEG,498,87.5,0.0879,84.2,1.0873877991649998,1.1971598052891508,0.9501041769981384,0.5399951934814453,6.033465982958447
7798,,PPG,960,PEG,753,357.0,0.24599999999999989,84.2,1.078178708435,1.0886543854912738,0.9490861296653748,0.4742201566696167,5.733559868699071
7799,,PPG,398,PEG,323,357.0,0.2233999999999999,84.2,1.08211017322,1.090771477170607,0.9480200409889221,0.4745093286037445,5.724343834892294
7800,,PPG,534,PEG,505,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9373915195465088,0.5409954786300659,6.0410320623757805
7801,,PPG,539,PEG,230,125.0,0.2502999999999999,84.2,1.183262631695,1.5019094351247477,0.8044216632843018,0.26154354214668274,5.579835375407173
7802,,PPG,22,PEG,698,74.75,0.09249999999999997,92.5,1.1740416653299999,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
7803,,PPG,207,PEG,311,77.5,0.06059999999999999,84.2,1.158459201665,3.196288332511184,0.9322034120559692,0.5534042716026306,5.855998042088865
7804,,PPG,17,PEG,84,82.33333333333334,0.07850000000000001,91.5,1.1043661625699996,2.0380306922051727,0.8981383442878723,0.43232110142707825,6.018164641773991
7805,,PPG,232,PEG,138,125.0,0.1926,84.2,1.1861230844,1.5480166034840157,0.8434011340141296,0.32966721057891846,5.624117881595726
7806,,PPG,30,PEG,682,74.75,0.09249999999999997,92.5,1.1740416653299999,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
7807,,PPG,259,PEG,877,77.5,0.08080000000000002,11.700000000000003,1.1336208120900002,2.450204415623369,1.0055807828903198,0.5797597169876099,5.822905531574503
7808,,PPG,392,PEG,851,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
7809,,PPG,847,PEG,238,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
7810,,PPG,702,PEG,605,87.5,0.08319999999999997,84.2,1.1012292531999999,1.2895632947314102,0.9480200409889221,0.46266135573387146,6.0361600859117805
7811,,PPG,178,PEG,649,76.0,0.08629999999999999,11.700000000000003,1.1460245473450001,2.328199554548067,0.9281814694404602,0.6009584665298462,5.835473260264504
7812,,PPG,724,PEG,947,77.5,0.09079999999999999,84.2,1.10144638393,1.3588857185182894,0.9221644401550293,0.49980852007865906,5.954839259596518
7813,,PPG,712,PEG,454,125.0,0.23369999999999988,84.2,1.1875593542549998,1.4899329738100748,0.8505036234855652,0.3532657325267792,5.624117881595726
7814,,PPG,386,PEG,196,125.0,0.2196999999999999,84.2,1.1885652062499998,1.5099876304516224,0.7974821925163269,0.26154354214668274,5.586836435332173
7815,,PPG,192,PEG,335,77.5,0.060399999999999995,88.5,1.157118880505,3.1702955084460474,0.9322034120559692,0.5534111261367798,5.918995957914309
7816,,PPG,618,PEG,370,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
7817,,PPG,983,PEG,81,109.0,0.4332999999999999,10.400000000000006,1.2004881591299998,1.2829440890039585,0.5046201944351196,0.19455716013908386,4.655095350343584
7818,,PPG,331,PEG,979,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
7819,,PPG,785,PEG,126,396.0,0.4231999999999998,48.099999999999994,1.0425934945550004,1.2387138013519763,0.638333261013031,0.17833127081394196,4.650404951937084
7820,,PPG,622,PEG,890,77.5,0.07849999999999999,84.2,1.1578490321650001,3.206824840445601,0.9322034120559692,0.5534042716026306,5.857215602595615
7821,,PPG,511,PEG,72,591.0,0.7257000000000007,10.400000000000006,0.842620100330001,1.1479985689783865,0.337168425321579,0.1358577162027359,4.5346748014001665
7822,,PPG,812,PEG,293,125.0,0.31529999999999997,33.6,1.0618857526050003,1.4613815745312237,0.8044216632843018,0.26154354214668274,5.5458562661230495
7823,,PPG,951,PEG,466,125.0,0.24099999999999985,84.2,1.1878343548299999,1.501748604885789,0.7974821925163269,0.26154354214668274,5.586836435332173
7824,,PPG,821,PEG,519,125.0,0.2375999999999999,84.2,1.1875593542549998,1.4899329738100748,0.8505036234855652,0.3532657325267792,5.624117881595726
7825,,PPG,881,PEG,228,125.0,0.35019999999999996,33.6,1.0215547171750003,1.445317283542269,0.811000406742096,0.26154354214668274,5.546612519202287
7826,,PPG,997,PEG,999,87.5,0.08049999999999999,84.2,1.087697826265,1.2692385064110234,0.9373915195465088,0.5416015386581421,6.0410320623757805
7827,,PPG,176,PEG,364,77.5,0.06009999999999999,88.5,1.139527916565,2.4907984205898055,0.9318186640739441,0.5740095973014832,5.939212556509888
7828,,PPG,558,PEG,95,397.0,0.3613999999999999,33.6,1.0150362415950005,1.4835263337772262,0.638333261013031,0.17833127081394196,4.640948102797084
7829,,PPG,872,PEG,6,125.0,0.4297000000000001,93.3,1.1244043394749998,1.7997689235422576,0.5046201944351196,0.20374540984630585,4.66141206783075
7830,,PPG,664,PEG,720,77.5,0.08629999999999999,84.2,1.099801121185,1.4197792021062634,0.9345209002494812,0.5416015386581421,5.947699287791352
7831,,PPG,680,PEG,715,77.5,0.0847,84.2,1.1003802599349999,1.4092578436663468,0.9373915195465088,0.5416015386581421,5.9927779325004
7832,,PPG,843,PEG,888,77.5,0.0847,84.2,1.1003802599349999,1.4153815972275137,0.9373915195465088,0.5416015386581421,5.9927779325004
7833,,PPG,591,PEG,533,87.5,0.0879,84.2,1.0877965984699998,1.197622137597714,0.9501041769981384,0.5399951934814453,6.033465982958447
7834,,PPG,328,PEG,658,77.5,0.07809999999999999,88.5,1.14125437681,2.500623348433639,0.9318186640739441,0.5740095973014832,5.947614971220805
7835,,PPG,177,PEG,394,77.5,0.06009999999999999,88.5,1.14038607898,2.4907984205898055,0.9340671896934509,0.5774606466293335,5.9400717262718885
7836,,PPG,678,PEG,852,77.5,0.08549999999999999,84.2,1.09861209002,1.409956994631071,0.9221644401550293,0.5085763931274414,5.950106043861352
7837,,PPG,619,PEG,168,125.0,0.3343999999999999,33.6,1.0215547171750003,1.445356876304269,0.8044216632843018,0.26154354214668274,5.546612519202287
7838,,PPG,384,PEG,213,125.0,0.2196999999999999,84.2,1.1927950913049998,1.5113815143457892,0.7974821925163269,0.26154354214668274,5.593055377692173
7839,,PPG,25,PEG,867,74.75,0.10849999999999999,92.5,1.17224616094,2.386842980988334,0.853566586971283,0.3560405969619751,5.833486409184911
7840,,PPG,183,PEG,340,77.5,0.060399999999999995,88.5,1.153442298815,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.918995957914309
7841,,PPG,753,PEG,4,125.0,0.4297000000000001,93.3,1.1244043394749998,1.7997689235422576,0.5046201944351196,0.20400503277778625,4.66141206783075
7842,,PPG,312,PEG,287,87.5,0.062299999999999994,84.2,1.0881186505849998,1.2194222000267043,0.9501041769981384,0.5399951934814453,6.03899735920778
7843,,PPG,14,PEG,734,74.75,0.09249999999999997,92.5,1.17692935197,2.386842980988334,0.853566586971283,0.3560405969619751,5.829570689390131
7844,,PPG,7,PEG,576,74.75,0.08759999999999994,92.5,1.272882715605,2.3900636519870004,0.6855288743972778,0.34979182481765747,5.326453496049765
7845,,PPG,189,PEG,323,77.5,0.060399999999999995,88.5,1.157118880505,3.1539574273759285,0.9322034120559692,0.5534111261367798,5.918995957914309
7846,,PPG,124,PEG,536,96.0,0.06839999999999993,92.6,1.1754136018999999,2.3523222520070335,0.8717961311340332,0.672348141670227,5.926757611203923
7847,,PPG,69,PEG,457,80.61538461538461,0.062,88.5,1.0808931379300002,2.315777660842092,0.8571379780769348,0.39081308245658875,5.911263757296141
7848,,PPG,538,PEG,19,125.0,0.41500000000000004,93.3,1.1305394884599997,1.6607333208773691,0.5046201944351196,0.20400503277778625,4.66886017757825
7849,,PPG,370,PEG,430,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.539495587348938,5.947699287791352
7850,,PPG,666,PEG,645,87.5,0.07999999999999999,84.2,1.087697826265,1.236370717283093,0.9373915195465088,0.5409954786300659,6.0410320623757805
7851,,PPG,75,PEG,246,77.5,0.04630000000000002,83.1,1.1056153146250003,2.498679719661847,1.0132970809936523,0.5660555958747864,5.896498234918061
7852,,PPG,299,PEG,857,77.5,0.07819999999999999,88.5,1.136647395065,2.4998571435826764,0.9340671896934509,0.5774606466293335,5.938051041635781
7853,,PPG,10,PEG,788,74.75,0.09249999999999997,92.5,1.273094298885,2.386842980988334,0.6855288743972778,0.34979182481765747,5.327472739779765
7854,,PPG,749,PEG,388,125.0,0.24099999999999985,84.2,1.1878343548299999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
7855,,PPG,615,PEG,522,87.5,0.08639999999999996,84.2,1.1013242669199999,1.2869058603859933,0.9480200409889221,0.46266135573387146,6.033465982958447
7856,,PPG,876,PEG,479,125.0,0.24099999999999985,84.2,1.1920642398849999,1.5031424887799558,0.7974821925163269,0.26154354214668274,5.586836435332173
7857,,PPG,743,PEG,96,257.0,0.5585000000000002,10.400000000000006,1.0250378958350002,1.198873157138649,0.337168425321579,0.1358577162027359,4.630468026656083
7858,,PPG,910,PEG,788,87.5,0.08319999999999997,84.2,1.1012292531999999,1.2895632947314102,0.9480200409889221,0.46266135573387146,6.0361600859117805
7859,,PPG,170,PEG,814,96.0,0.08279999999999996,92.6,1.1036309608500001,2.378397970017951,0.8717961311340332,0.672348141670227,6.028185625172966
7860,,PPG,460,PEG,995,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
7861,,PPG,339,PEG,660,77.5,0.0783,88.5,1.1523931432749999,3.1647383655900474,0.9318186640739441,0.5740095973014832,5.920213518421059
7862,,PPG,194,PEG,894,96.0,0.08599999999999994,92.6,1.1701084296600002,2.3523222520070335,0.8717961311340332,0.672348141670227,5.940367723897151
7863,,PPG,392,PEG,947,77.5,0.07819999999999999,88.5,1.135880979445,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
7864,,PPG,516,PEG,834,77.5,0.07849999999999999,88.5,1.15529997525,3.191208967434101,0.9322034120559692,0.5534111261367798,5.920213518421059
7865,,PPG,550,PEG,643,77.5,0.0865,84.2,1.099606073685,1.4230317779912636,0.9345209002494812,0.5538162589073181,5.947699287791352
7866,,PPG,29,PEG,218,80.61538461538461,0.05320000000000001,88.5,1.0185901997950004,2.218881339022985,0.862958550453186,0.30729803442955017,5.997496615523222
7867,,PPG,67,PEG,494,80.61538461538461,0.062,88.5,1.0801411819750002,2.4231746610414073,0.8571379780769348,0.39081308245658875,5.911263757296141
7868,,PPG,938,PEG,673,125.0,0.2367999999999999,84.2,1.06233244718,1.2648974515255151,0.8505036234855652,0.36596816778182983,5.659946930530837
7869,,PPG,807,PEG,485,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
7870,,PPG,324,PEG,486,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
7871,,PPG,288,PEG,626,77.5,0.07799999999999999,88.5,1.137340099645,2.489964618279139,0.9340671896934509,0.5774606466293335,5.940368311608638
7872,,PPG,444,PEG,254,125.0,0.2232999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
7873,,PPG,538,PEG,409,457.0,0.2841,84.2,1.0435604820800002,1.1271309963380232,0.9424911737442017,0.38795527815818787,5.768259375017167
7874,,PPG,882,PEG,554,125.0,0.2375999999999999,84.2,1.1875593542549998,1.4899329738100748,0.8505036234855652,0.3532657325267792,5.624117881595726
7875,,PPG,892,PEG,820,87.5,0.07949999999999999,84.2,1.0873877991649998,1.2189249195287877,0.9501041769981384,0.5399951934814453,6.0410320623757805
7876,,PPG,575,PEG,11,125.0,0.41480000000000006,93.3,1.125135037085,1.7997689235422576,0.5046201944351196,0.20400503277778625,4.66557474725825
7877,,PPG,602,PEG,719,77.5,0.0849,84.2,1.098832218645,1.3889329619909896,0.9345209002494812,0.5538850426673889,5.947638118951351
7878,,PPG,63,PEG,193,77.5,0.05410000000000002,88.5,1.1011341156649999,2.517169738456607,0.9611735343933105,0.5639440417289734,5.981420250164513
7879,,PPG,888,PEG,531,125.0,0.2375999999999999,84.2,1.1920642398849999,1.5031424887799558,0.8458985090255737,0.3532657325267792,5.624117881595726
7880,,PPG,656,PEG,94,591.0,0.7146000000000008,10.400000000000006,0.842746455220001,1.141923655793803,0.337168425321579,0.1358577162027359,4.527913110171833
7881,,PPG,929,PEG,312,125.0,0.3275999999999999,33.6,1.0341537714950004,1.4611357582325548,0.8044216632843018,0.26154354214668274,5.546612519202287
7882,,PPG,315,PEG,992,77.5,0.07290000000000002,83.1,1.1387514717400002,2.528493585382105,1.0055807828903198,0.601908266544342,5.861975134500447
7883,,PPG,462,PEG,882,77.5,0.0783,88.5,1.15141302964,3.1647383655900474,0.9312310218811035,0.5688052773475647,5.920213518421059
7884,,PPG,177,PEG,574,77.5,0.05470000000000004,83.1,1.139272977115,2.528493585382105,1.0055807828903198,0.5890777707099915,5.860701379581697
7885,,PPG,340,PEG,810,77.5,0.07819999999999999,88.5,1.137370031785,2.496700487737343,0.9340671896934509,0.5774606466293335,5.942411137808638
7886,,PPG,721,PEG,953,77.5,0.09079999999999999,84.2,1.104636878145,1.4524710970514327,0.9246906042098999,0.4872141480445862,5.9527151200609625
7887,,PPG,35,PEG,676,74.75,0.09249999999999997,92.5,1.1739469031049998,2.386842980988334,0.8549312949180603,0.3732522428035736,5.830134454050131
7888,,PPG,584,PEG,855,77.5,0.07849999999999999,84.2,1.156393335965,3.196288332511184,0.9322034120559692,0.5534042716026306,5.857215602595615
7889,,PPG,556,PEG,591,77.5,0.0847,84.2,1.10026662357,1.4153815972275137,0.9345209002494812,0.5416015386581421,5.945231362881351
7890,,PPG,914,PEG,716,357.0,0.24599999999999989,84.2,1.0779525452,1.0939380878986071,0.9490861296653748,0.4742201566696167,5.733559868699071
