Num.,Polymer,m1,c1,m2,c2,Size-neb,PDI-neb,EE-neb,Size,PDI,EE,NDI-Size,NDI-PDI,NDI-EE,Deff,Arms,hydrophilicity,Concentration,MW,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_allylic_oxid,fr_amide,fr_ester,fr_ether,fr_lactone,fr_priamide,fr_unbrch_alkane
195,8 arm PEG40K,PEG,912,,,132,0.25,61.4,83,0.1,93.2,1.590361446,2.5,0.658798283,0.144,8,1,10,40000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,8 arm PEG40K,PEG,912,,,129,0.25,60.8,81,0.09,92.5,1.592592593,2.777777778,0.657297297,0.163,8,1,20,40000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,PEG6K,PEG,136,,,117,0.26,70.5,66,0.13,96.2,1.772727273,2,0.732848233,0.074,1,1,1,6000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,PEG6K,PEG,136,,,111,0.26,77.3,67,0.1,95.1,1.656716418,2.6,0.812828601,0.082,1,1,5,6000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,PEG6K,PEG,136,,,106,0.24,78.5,69,0.09,94.7,1.536231884,2.666666667,0.828933474,0.098,1,1,10,6000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,PEG6K,PEG,136,,,104,0.22,80.7,72,0.09,94.5,1.444444444,2.444444444,0.853968254,0.091,1,1,20,6000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,PEG20K,PEG,454,,,105,0.23,61.8,73,0.1,94.1,1.438356164,2.3,0.65674814,0.068,1,1,1,20000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,PEG20K,PEG,454,,,100,0.22,81.3,74,0.09,95.7,1.351351351,2.444444444,0.849529781,0.095,1,1,5,20000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,PEG20K,PEG,454,,,93,0.21,63.8,77,0.08,95.3,1.207792208,2.625,0.669464848,0.103,1,1,10,20000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,PEG20K,PEG,454,,,91,0.2,62.2,80,0.08,95.9,1.1375,2.5,0.648592284,0.111,1,1,20,20000,7.625,0.125,-0.125,0.407527891,7.5,62.068,56.02,26,0.06622664,-0.393990542,0.393990542,0.06622664,1,1.25,1.25,16.30425825,10.81832367,1.575298676,-1.699066797,1.392607251,-1.84530091,4.062481069,0.185938562,1.370950594,1.974744871,6,3.414213562,2.308640753,2.308640753,1.914213562,1.132455532,1.132455532,0.447213595,0.447213595,0.1,0.1,0,0,-0.08,6.854752972,3.92,2.92,1.92,24.69266065,10.21305479,0,0,0,0,0,0,0,0,13.21376393,10.21305479,0,0,0,0,13.21376393,0,0,23.42681872,0,0,0,40.46,0,0,13.21376393,0,0,0,0,0,10.21305479,0,0,15.25,0,0,0,-0.25,1,4,2,2,0,0,0,0,2,2,2,0,1,0,0,0,2.8616,0,-1.029,14.1716,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,PLA(Mw: 10K),PLA,138,,,142,0.19,58.3,112,0.13,81.4,1.267857143,1.461538462,0.716216216,0.096,1,-1,1,10000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
206,PLA(Mw: 10K),PLA,138,,,137,0.22,60.9,105,0.12,80.2,1.304761905,1.833333333,0.759351621,0.087,1,-1,5,10000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
207,PLA(Mw: 10K),PLA,138,,,133,0.21,61.4,94,0.11,79.5,1.414893617,1.909090909,0.772327044,0.088,1,-1,10,10000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
208,PLA(Mw: 10K),PLA,138,,,131,0.21,60.6,91,0.11,78.5,1.43956044,1.909090909,0.771974522,0.094,1,-1,20,10000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
209,PLA(Mw: 20K),PLA,277,,,147,0.22,61.2,129,0.12,80.9,1.139534884,1.833333333,0.756489493,0.133,1,-1,1,20000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
210,PLA(Mw: 20K),PLA,277,,,143,0.23,59.7,123,0.12,79.4,1.162601626,1.916666667,0.751889169,0.111,1,-1,5,20000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
211,PLA(Mw: 20K),PLA,277,,,335,0.43,60.5,316,0.36,55.3,1.060126582,1.194444444,1.09403255,0.118,1,-1,10,20000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
212,PLA(Mw: 20K),PLA,277,,,332,0.41,61,313,0.4,51.2,1.060702875,1.025,1.19140625,0.112,1,-1,20,20000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
213,PLA(Mw: 60K),PLA,833,,,153,0.22,43.5,136,0.15,53.1,1.125,1.466666667,0.81920904,0.038,1,-1,1,60000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
214,PLA(Mw: 60K),PLA,833,,,318,0.42,36.7,342,0.33,40.2,0.929824561,1.272727273,0.912935323,0.082,1,-1,5,60000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
215,PLA(Mw: 60K),PLA,833,,,363,0.44,37.4,348,0.39,38.4,1.043103448,1.128205128,0.973958333,0.099,1,-1,10,60000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
216,PLA(Mw: 60K),PLA,833,,,410,0.5,37.8,357,0.42,38.5,1.148459384,1.19047619,0.981818182,0.117,1,-1,20,60000,9.449074074,1.185185185,-1.231481481,0.453935951,13.66666667,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,1.833333333,2,2,16.39873526,10.4339672,2.009807514,-1.885487346,1.72919232,-2.130994801,5.706957286,-0.145057558,1.360964047,3.257586161,57.05865003,5.154700538,3.380025751,3.380025751,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.35739023,0,0,-0.57,13.60964047,5.43,1.76763384,1.72154519,35.21912486,10.21305479,6.103966388,0,5.969305288,0,4.794537184,0,6.9237372,0,0,15.00759197,5.969305288,0,0,13.02770359,0,0,0,22.28632647,4.794537184,6.9237372,0,57.53,12.07327168,4.794537184,0,0,0,6.9237372,0,0,10.21305479,0,9.449074074,15.77083333,0,-1.185185185,-1.231481481,1.196759259,0.666666667,6,2,3,0,0,0,1,2,2,3,0,1,0,0,1,1.599708625,0,-0.5482,19.3166,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
217,PPG(Mw: 200),PPG,3,,,158,0.25,58.4,78,0.05,90.4,2.025641026,5,0.646017699,0.086,1,-1,1,200,8.111111111,0.138888889,-0.560185185,0.435834997,15,76.095,68.031,32,0.074238644,-0.393700042,0.393700042,0.074238644,1.8,2,2,16.31513815,10.4587561,1.828188298,-1.895783728,1.681968913,-2.032560487,4.334973682,0.109859609,1.378783493,2.539538861,18.85475297,4.28445705,3.178884241,3.178884241,2.27005561,1.560025215,1.560025215,1.031595552,1.031595552,0.264223844,0.264223844,0,0,-0.08,9.651484454,4.92,2.175102041,3.92,31.05760276,10.21305479,0,0,0,0,0,0,6.9237372,0,12.71084835,10.21305479,0,0,0,13.02770359,6.606881965,0,0,22.92390314,0,6.9237372,0,40.46,6.103966388,0,6.606881965,0,0,6.9237372,0,0,10.21305479,0,0,16.00462963,0,0,-0.560185185,1.388888889,1,5,2,2,0,0,0,1,2,2,2,0,1,0,0,1,2.140300408,0,-0.6405,18.7666,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,PPG(Mw: 200),PPG,3,,,152,0.23,59.2,80,0.07,91.2,1.9,3.285714286,0.649122807,0.091,1,-1,5,200,8.111111111,0.138888889,-0.560185185,0.435834997,15,76.095,68.031,32,0.074238644,-0.393700042,0.393700042,0.074238644,1.8,2,2,16.31513815,10.4587561,1.828188298,-1.895783728,1.681968913,-2.032560487,4.334973682,0.109859609,1.378783493,2.539538861,18.85475297,4.28445705,3.178884241,3.178884241,2.27005561,1.560025215,1.560025215,1.031595552,1.031595552,0.264223844,0.264223844,0,0,-0.08,9.651484454,4.92,2.175102041,3.92,31.05760276,10.21305479,0,0,0,0,0,0,6.9237372,0,12.71084835,10.21305479,0,0,0,13.02770359,6.606881965,0,0,22.92390314,0,6.9237372,0,40.46,6.103966388,0,6.606881965,0,0,6.9237372,0,0,10.21305479,0,0,16.00462963,0,0,-0.560185185,1.388888889,1,5,2,2,0,0,0,1,2,2,2,0,1,0,0,1,2.140300408,0,-0.6405,18.7666,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
